Workload_smpnum,Workload_reqnum,AI_model,Workload_num_users,Workload_requests,Target_latency_ms,records,NonAI_n_gpus,NonAI_gpu_type,Target_experiment_duration_s,Workload_n_input_tokens,Workload_n_output_tokens,Target_latency_ms_per_token,Target_timestamps_per_token,NonAI_gpu,AI_model_is_flash_attention,AI_model_n_parameters,AI_model_is_encoder_decoder,AI_model_type,AI_model_n_positions,AI_model_n_heads,AI_model_n_layers,AI_model_relative_attention_max_distance,AI_model_relative_attention_n_buckets,AI_model_torch_dtype,AI_model_vocabulary_size,NonAI_gpu_architecture,NonAI_gpu_n_tensor_cores,NonAI_gpu_n_rt_cores,NonAI_gpu_n_cuda_cores,NonAI_gpu_n_sms,NonAI_gpu_n_rops,NonAI_gpu_n_tmus,NonAI_gpu_tflops_cuda_mixed,NonAI_gpu_tflops_cuda_fp32,NonAI_gpu_tflops_cuda_fp64,NonAI_gpu_tflops_tc_bf16,NonAI_gpu_tflops_tc_fp16,NonAI_gpu_tflops_tc_fp32,NonAI_gpu_tflops_tc_tf32,NonAI_gpu_tflops_tc_fp64,NonAI_gpu_memory_capacity_gb,NonAI_gpu_memory_bandwidth,NonAI_gpu_system_interface_gen,NonAI_gpu_compute_capability,NonAI_gpu_is_sxm,NonAI_gpu_is_nvlink,NonAI_gpu_n_gpus,NonAI_gpu_memory_capacity_gb_total,Workload_sequence_length,Target_throughput_tokens_per_sec,Target_ITL,Target_TTFL
914,182,google/flan-t5-xxl,2,1,518.0,1.0,2,H100,120,84.0,20.0,4.98076918287722,"[1697077980720, 1697077980777, 1697077980804, 1697077980827, 1697077980851, 1697077980875, 1697077980898, 1697077980922, 1697077980946, 1697077980969, 1697077980993, 1697077981016, 1697077981040, 1697077981063, 1697077981087, 1697077981111, 1697077981134, 1697077981158, 1697077981182, 1697077981205, 1697077981229]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,104.0,200.7718131818278,0.0248081096600861,25.899998705000066
802,125,google/flan-t5-xxl,4,1,94.0,1.0,2,H100,120,9.0,1.0,9.399999060000097,"[1697078093854, 1697078093940]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,10.0,106.38184700162763,0.0883609303333053,93.999906000094
29,102,google/flan-t5-xxl,16,1,228.0,1.0,4,H100,120,161.0,6.0,1.3652694529025782,"[1697079751633, 1697079751708, 1697079751737, 1697079751763, 1697079751790, 1697079751827, 1697079751853]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,167.0,732.4529278380357,0.0018639688629117,37.99999366666772
910,2,google/flan-t5-xxl,16,1,161.0,1.0,4,H100,120,8.0,1.0,17.88888690123479,"[1697079676673, 1697079676826]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,9.0,55.90027391134216,0.3200142920514535,160.99983900016102
426,4,google/flan-t5-xxl,128,1,6946.0,1.0,4,H100,120,79.0,36.0,60.39999947478262,"[1697080119822, 1697080120374, 1697080120443, 1697080120515, 1697080120587, 1697080120634, 1697080120704, 1697080120776, 1697080120843, 1697080121648, 1697080121722, 1697080121794, 1697080121865, 1697080121936, 1697080122005, 1697080122711, 1697080122785, 1697080122857, 1697080122928, 1697080122974, 1697080123045, 1697080123108, 1697080124048, 1697080124120, 1697080124165, 1697080124236, 1697080124280, 1697080124350, 1697080124412, 1697080125162, 1697080125234, 1697080125304, 1697080125374, 1697080125442, 1697080125506, 1697080126659, 1697080126732]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,115.0,16.55628900715678,3.648160273145344,192.9444390848767
847,15,google/flan-t5-xxl,128,1,1462.0,1.0,2,H100,120,10.0,1.0,132.9090788264474,"[1697078796676, 1697078798098]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,11.0,7.523934662151395,17.664834575212645,1461.998538001462
690,7,google/flan-t5-xxl,128,1,2004.0,1.0,2,H100,120,39.0,1.0,50.09999874750003,"[1697078755780, 1697078757776]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,40.0,19.96006988020465,2.5100110639981033,2003.997996002004
398,2,google/flan-t5-xxl,64,1,8907.0,1.0,1,H100,120,87.0,20.0,83.24298987623374,"[1697077223970, 1697077226865, 1697077226936, 1697077227006, 1697077227071, 1697077229331, 1697077229375, 1697077229460, 1697077229544, 1697077229627, 1697077229701, 1697077230864, 1697077230953, 1697077231035, 1697077231115, 1697077231156, 1697077231232, 1697077231307, 1697077232717, 1697077232808, 1697077232853]",1 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,1,80,107.0,12.013022115973715,6.929395629443644,445.3499777325011
188,15,google/flan-t5-xxl,128,1,4890.0,1.0,4,H100,120,85.0,20.0,46.57142812789116,"[1697080127570, 1697080128740, 1697080128809, 1697080128882, 1697080128952, 1697080129022, 1697080129091, 1697080129159, 1697080130081, 1697080130153, 1697080130225, 1697080130296, 1697080130371, 1697080130440, 1697080131109, 1697080131182, 1697080131254, 1697080131324, 1697080131393, 1697080131461, 1697080132420]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,105.0,21.47238824695537,2.1688982810562014,244.4999877750006
145,86,google/flan-t5-xxl,32,1,559.0,1.0,4,H100,120,161.0,9.0,3.2882352747750865,"[1697079898519, 1697079898675, 1697079898710, 1697079898746, 1697079898775, 1697079898810, 1697079898842, 1697079898875, 1697079899042, 1697079899070]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,170.0,304.11394612889774,0.0108125105928843,62.11110420987732
882,17,google/flan-t5-xxl,128,1,4651.0,1.0,2,H100,120,345.0,11.0,13.0646067048747,"[1697078789417, 1697078791884, 1697078791996, 1697078792105, 1697078792167, 1697078792274, 1697078792375, 1697078793580, 1697078793703, 1697078793826, 1697078793946, 1697078794059]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,356.0,76.54266253651633,0.1706839833009201,422.8181433801688
690,128,google/flan-t5-xxl,16,1,253.0,1.0,2,H100,120,39.0,1.0,6.324999841875004,"[1697078407343, 1697078407587]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,40.0,158.10214188876725,0.0400057818718178,252.99974700025305
397,5,google/flan-t5-xxl,16,1,118.0,1.0,4,H100,120,67.0,2.0,1.7101449027515232,"[1697079677761, 1697079677838, 1697079677869]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,69.0,584.7408072812942,0.0029246204104996,58.99997050001475
607,78,google/flan-t5-xxl,32,1,1193.0,1.0,1,H100,120,6.0,10.0,74.56249533984403,"[1697077184784, 1697077185202, 1697077185257, 1697077185318, 1697077185372, 1697077185405, 1697077185438, 1697077185490, 1697077185906, 1697077185938, 1697077185969]",1 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,1,80,16.0,13.411556235074404,5.559570304397272,119.2999880700012
104,23,google/flan-t5-xxl,128,1,3718.0,1.0,4,H100,120,93.0,20.0,32.9026545760827,"[1697080152786, 1697080154038, 1697080154116, 1697080154194, 1697080154244, 1697080154322, 1697080154399, 1697080154475, 1697080154978, 1697080155058, 1697080155139, 1697080155191, 1697080155262, 1697080155330, 1697080156092, 1697080156174, 1697080156226, 1697080156307, 1697080156359, 1697080156438, 1697080156488]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,113.0,30.392676064369,1.0825849432874173,185.89999070500045
864,29,google/flan-t5-xxl,64,1,1512.0,1.0,4,H100,120,83.0,20.0,14.679611507964935,"[1697079994113, 1697079994384, 1697079994429, 1697079994480, 1697079994516, 1697079994567, 1697079994602, 1697079994638, 1697079994685, 1697079994917, 1697079994970, 1697079995005, 1697079995055, 1697079995101, 1697079995357, 1697079995407, 1697079995444, 1697079995481, 1697079995530, 1697079995579, 1697079995615]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,103.0,68.12164806769309,0.2154911354740939,75.59999622000018
798,59,google/flan-t5-xxl,32,1,272.0,1.0,4,H100,120,79.0,6.0,3.199999962352942,"[1697079861091, 1697079861192, 1697079861226, 1697079861262, 1697079861291, 1697079861326, 1697079861355]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,85.0,312.4988511071651,0.0102400374938195,45.33332577777904
738,127,google/flan-t5-xxl,32,1,706.0,1.0,2,H100,120,79.0,6.0,8.305882255224915,"[1697078557462, 1697078557967, 1697078558007, 1697078558049, 1697078558091, 1697078558119, 1697078558160]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,85.0,120.39643003338524,0.0689877779925365,117.66664705555884
550,48,google/flan-t5-xxl,64,1,1887.0,1.0,4,H100,120,91.0,20.0,16.999999846846848,"[1697080060016, 1697080060539, 1697080060583, 1697080060618, 1697080060669, 1697080060705, 1697080060755, 1697080060803, 1697080061152, 1697080061186, 1697080061221, 1697080061268, 1697080061301, 1697080061348, 1697080061636, 1697080061671, 1697080061706, 1697080061741, 1697080061790, 1697080061838, 1697080061887]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,111.0,58.823498238739674,0.2890001456365431,94.34999528250025
831,18,google/flan-t5-xxl,128,1,1268.0,1.0,4,H100,120,11.0,1.0,105.66665786111186,"[1697080152803, 1697080154038]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,12.0,9.46371493397876,11.165451139728708,1267.998732001268
614,23,google/flan-t5-xxl,32,1,303.0,1.0,4,H100,120,15.0,1.0,18.93749881640632,"[1697079849149, 1697079849444]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,16.0,52.805106253774746,0.3586300606377915,302.999697000303
84,50,google/flan-t5-xxl,64,1,575.0,1.0,4,H100,120,26.0,1.0,21.29629550754461,"[1697080030517, 1697080031076]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,27.0,46.95644007575639,0.4535329982352493,574.999425000575
708,9,google/flan-t5-xxl,16,1,137.0,1.0,4,H100,120,140.0,1.0,0.9716311987827576,"[1697079678075, 1697079678188]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,141.0,1029.189567959358,0.0009440740832276,136.999863000137
503,158,google/flan-t5-xxl,4,1,466.0,1.0,1,H100,120,109.0,20.0,3.6124030727720697,"[1697076745793, 1697076745841, 1697076745861, 1697076745879, 1697076745898, 1697076745916, 1697076745934, 1697076745951, 1697076745968, 1697076745985, 1697076746002, 1697076746020, 1697076746040, 1697076746094, 1697076746111, 1697076746128, 1697076746145, 1697076746199, 1697076746216, 1697076746233, 1697076746251]",1 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,1,80,129.0,276.8234402930466,0.0130494840173161,23.299998835000057
73,15,google/flan-t5-xxl,64,1,956.0,1.0,2,H100,120,9.0,1.0,95.59999044000097,"[1697078616086, 1697078617023]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,10.0,10.460240104351357,9.139367772338664,955.999044000956
214,3,google/flan-t5-xxl,128,1,4128.0,1.0,4,H100,120,52.0,20.0,57.33333253703705,"[1697080114152, 1697080114964, 1697080115034, 1697080115112, 1697080115161, 1697080115231, 1697080115278, 1697080115348, 1697080115415, 1697080116031, 1697080116095, 1697080116166, 1697080116228, 1697080116289, 1697080117196, 1697080117266, 1697080117334, 1697080117402, 1697080117469, 1697080117535, 1697080118271]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,72.0,17.441856239860407,3.287111673291961,206.39998968000052
323,162,google/flan-t5-xxl,4,1,658.0,1.0,2,H100,120,84.0,20.0,6.326923016087279,"[1697078125024, 1697078125089, 1697078125115, 1697078125139, 1697078125163, 1697078125188, 1697078125271, 1697078125298, 1697078125322, 1697078125346, 1697078125424, 1697078125448, 1697078125473, 1697078125497, 1697078125521, 1697078125552, 1697078125576, 1697078125600, 1697078125625, 1697078125649, 1697078125673]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,104.0,158.0544710418373,0.0400300158189293,32.89999835500008
275,16,google/flan-t5-xxl,128,1,1818.0,1.0,2,H100,120,161.0,4.0,11.01818175140496,"[1697078796660, 1697078798098, 1697078798219, 1697078798338, 1697078798454]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,165.0,90.75902598513424,0.1214003952819995,454.4998863750284
35,23,google/flan-t5-xxl,64,1,7309.0,1.0,1,H100,120,87.0,20.0,68.30841057655691,"[1697077294289, 1697077297271, 1697077297367, 1697077297467, 1697077297543, 1697077297617, 1697077298671, 1697077298774, 1697077298874, 1697077298930, 1697077298985, 1697077299080, 1697077299173, 1697077299263, 1697077300635, 1697077300728, 1697077300817, 1697077300867, 1697077300954, 1697077301486, 1697077301589]",1 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,1,80,107.0,14.639483562801535,4.666039318769897,365.44998172750087
562,1,google/flan-t5-xxl,1,1,826.0,1.0,2,H100,120,67.0,39.0,7.792452756674974,"[1697077743439, 1697077743509, 1697077743530, 1697077743548, 1697077743567, 1697077743585, 1697077743606, 1697077743625, 1697077743644, 1697077743663, 1697077743691, 1697077743710, 1697077743730, 1697077743749, 1697077743768, 1697077743787, 1697077743805, 1697077743824, 1697077743843, 1697077743863, 1697077743883, 1697077743901, 1697077743920, 1697077743939, 1697077743958, 1697077743985, 1697077744005, 1697077744023, 1697077744042, 1697077744061, 1697077744084, 1697077744102, 1697077744122, 1697077744141, 1697077744159, 1697077744178, 1697077744196, 1697077744215, 1697077744233, 1697077744252]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,106.0,128.3291424586653,0.0607223935783917,21.17948663642342
173,32,google/flan-t5-xxl,32,1,1048.0,1.0,4,H100,120,96.0,20.0,9.034482680737218,"[1697079841157, 1697079841427, 1697079841463, 1697079841505, 1697079841534, 1697079841571, 1697079841600, 1697079841629, 1697079841658, 1697079841764, 1697079841793, 1697079841823, 1697079841856, 1697079841888, 1697079841917, 1697079841953, 1697079842064, 1697079842100, 1697079842130, 1697079842159, 1697079842196]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,116.0,110.68691728347588,0.0816219551582361,52.39999738000013
218,11,google/flan-t5-xxl,4,1,220.0,1.0,2,H100,120,109.0,7.0,1.8965517077883471,"[1697078028419, 1697078028482, 1697078028509, 1697078028533, 1697078028557, 1697078028581, 1697078028604, 1697078028631]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,116.0,527.2703305894064,0.0035969247540846,31.42856693877615
498,19,google/flan-t5-xxl,64,1,601.0,1.0,2,H100,120,9.0,1.0,60.099993990000605,"[1697078611792, 1697078612377]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,10.0,16.63890742278299,3.612015431715947,600.9993990006011
441,16,google/flan-t5-xxl,128,1,896.0,1.0,4,H100,120,6.0,1.0,127.99998171428832,"[1697080134952, 1697080135824]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,7.0,7.812491280701695,16.384013847984466,895.9991040008961
72,1,google/flan-t5-xxl,128,1,7627.0,1.0,1,H100,120,84.0,20.0,73.33653775637944,"[1697077357652, 1697077360983, 1697077361056, 1697077361329, 1697077361740, 1697077361915, 1697077362091, 1697077362365, 1697077362554, 1697077362809, 1697077362937, 1697077363103, 1697077363270, 1697077364019, 1697077364206, 1697077364396, 1697077364552, 1697077364806, 1697077364979, 1697077365148, 1697077365263]",1 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,1,80,104.0,13.635765879668824,5.378248132543653,381.34998093250096
779,8,google/flan-t5-xxl,128,1,2184.0,1.0,4,H100,120,563.0,10.0,3.8115183179554655,"[1697080123107, 1697080123978, 1697080124049, 1697080124120, 1697080124165, 1697080124236, 1697080124280, 1697080124350, 1697080124412, 1697080125163, 1697080125234]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,573.0,262.3625172332796,0.0145276785099556,218.3999781600022
474,6,google/flan-t5-xxl,128,1,6562.0,1.0,4,H100,120,109.0,33.0,46.21126728020234,"[1697080110721, 1697080112120, 1697080112192, 1697080112266, 1697080112314, 1697080112382, 1697080112448, 1697080112513, 1697080113085, 1697080113159, 1697080113228, 1697080113293, 1697080113358, 1697080114065, 1697080114142, 1697080114213, 1697080114260, 1697080114330, 1697080114399, 1697080114467, 1697080115035, 1697080115112, 1697080115160, 1697080115231, 1697080115277, 1697080115347, 1697080115415, 1697080116031, 1697080116095, 1697080116165, 1697080116228, 1697080116289, 1697080117196, 1697080117266]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,142.0,21.6397406827582,2.135481465429039,198.8484788227734
889,71,google/flan-t5-xxl,32,1,938.0,1.0,4,H100,120,86.0,20.0,8.84905652029192,"[1697079896962, 1697079897147, 1697079897185, 1697079897215, 1697079897244, 1697079897272, 1697079897311, 1697079897339, 1697079897376, 1697079897405, 1697079897496, 1697079897533, 1697079897568, 1697079897596, 1697079897623, 1697079897740, 1697079897776, 1697079897804, 1697079897835, 1697079897863, 1697079897891]",4 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,4,320,106.0,113.00627611271204,0.0783058848267862,46.899997655000114
863,18,google/flan-t5-xxl,128,1,3662.0,1.0,2,H100,120,10.0,1.0,332.90906064463087,"[1697078801687, 1697078805283]",2 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,2,160,11.0,3.003822227246798,110.82844610325624,3661.9963380036625
596,1,google/flan-t5-xxl,128,1,6869.0,1.0,1,H100,120,87.0,20.0,64.19626108227793,"[1697077353833, 1697077357749, 1697077357821, 1697077358124, 1697077358541, 1697077358679, 1697077358793, 1697077358974, 1697077359112, 1697077359321, 1697077359511, 1697077359640, 1697077359822, 1697077359907, 1697077360122, 1697077360166, 1697077360253, 1697077360385, 1697077360424, 1697077360513, 1697077360686]",1 x H100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Hopper,528,0,16896,132,24,528,-1.0,67.0,34.0,1979.0,1979.0,989.0,-1.0,67.0,80,3350,5,9.0,True,True,1,80,107.0,15.577228770238934,4.121160310861438,343.44998282750083
227,4,google/flan-t5-xxl,1,1,859.0,1.0,4,V100,120,364.0,25.0,2.2082262154030174,"[1697029328731, 1697029328848, 1697029328878, 1697029328907, 1697029328945, 1697029328974, 1697029329002, 1697029329031, 1697029329060, 1697029329089, 1697029329118, 1697029329147, 1697029329176, 1697029329205, 1697029329248, 1697029329277, 1697029329306, 1697029329336, 1697029329365, 1697029329394, 1697029329423, 1697029329452, 1697029329481, 1697029329510, 1697029329539, 1697029329568]",4 x V100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Volta,640,0,5120,80,128,320,120.0,14.0,7.0,-1.0,112.0,-1.0,-1.0,-1.0,16,900,3,7.0,False,False,4,64,389.0,452.8516264823906,0.0048762686968346,34.359998625600056
424,8,google/flan-t5-xxl,128,1,15576.0,1.0,4,V100,120,88.0,20.0,144.22222088683128,"[1697030415456, 1697030428849, 1697030428903, 1697030429026, 1697030429198, 1697030429235, 1697030429273, 1697030429382, 1697030429489, 1697030429634, 1697030429792, 1697030429903, 1697030430019, 1697030430129, 1697030430235, 1697030430437, 1697030430543, 1697030430655, 1697030430763, 1697030430886, 1697030431014]",4 x V100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Volta,640,0,5120,80,128,320,120.0,14.0,7.0,-1.0,112.0,-1.0,-1.0,-1.0,16,900,3,7.0,False,False,4,64,108.0,6.933743776724206,20.800047525684665,778.7999610600019
905,4,google/flan-t5-xxl,4,1,178.0,1.0,4,V100,120,11.0,1.0,14.833332097222328,"[1697029609540, 1697029609704]",4 x V100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Volta,640,0,5120,80,128,320,120.0,14.0,7.0,-1.0,112.0,-1.0,-1.0,-1.0,16,900,3,7.0,False,False,4,64,12.0,67.41535159914832,0.2200289922893575,177.99982200017803
597,32,google/flan-t5-xxl,16,1,996.0,1.0,4,V100,120,39.0,1.0,24.899999377500016,"[1697029960139, 1697029961114]",4 x V100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Volta,640,0,5120,80,128,320,120.0,14.0,7.0,-1.0,112.0,-1.0,-1.0,-1.0,16,900,3,7.0,False,False,4,64,40.0,40.160602248391314,0.6200105915614557,995.999004000996
734,8,google/flan-t5-xxl,64,1,4240.0,1.0,4,V100,120,100.0,6.0,39.99999962264151,"[1697030217435, 1697030221224, 1697030221282, 1697030221326, 1697030221457, 1697030221516, 1697030221660]",4 x V100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Volta,640,0,5120,80,128,320,120.0,14.0,7.0,-1.0,112.0,-1.0,-1.0,-1.0,16,900,3,7.0,False,False,4,64,106.0,24.999994103774977,1.6000002982641204,706.6665488889086
611,14,google/flan-t5-xxl,32,1,2313.0,1.0,4,V100,120,14.0,1.0,154.1999897200007,"[1697030069268, 1697030071571]",4 x V100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Volta,640,0,5120,80,128,320,120.0,14.0,7.0,-1.0,112.0,-1.0,-1.0,-1.0,16,900,3,7.0,False,False,4,64,15.0,6.485081502342627,23.777645028308974,2312.9976870023133
777,9,google/flan-t5-xxl,32,1,3848.0,1.0,4,V100,120,9.0,1.0,384.7999615200039,"[1697030052155, 1697030055989]",4 x V100,False,11.0,True,t5,,64,24,128.0,32.0,float32,32128,Volta,640,0,5120,80,128,320,120.0,14.0,7.0,-1.0,112.0,-1.0,-1.0,-1.0,16,900,3,7.0,False,False,4,64,10.0,2.5987519234012675,148.07100669515543,3847.996152003848
